Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
23-06-2022,Yeshwanthpur,Yeshwanthpur Circle,7215,30.76019666,1.071351216,30.72576663,38.84659696,2,64.43,61.02246633,74.2112601,83.34223798,181,Windy,Yes
23-06-2022,Yeshwanthpur,Tumkur Road,10564,39.29890149,1.322768061,34.68907812,52.66537343,1,71.128,34.72450732,90.27705551,89.00208729,187,Clear,No
24-06-2022,Indiranagar,100 Feet Road,19998,54.53348255,1.20231115,69.07515684,100,0,89.996,16.09046109,85.08847676,69.70654244,89,Clear,No
24-06-2022,Whitefield,Marathahalli Bridge,13333,51.71796945,1.197634417,44.09485701,66.2005763,1,76.666,73.30151135,91.65362013,66.65611821,185,Clear,No
24-06-2022,Whitefield,ITPL Main Road,30858,29.81042917,1.5,95.04574876,100,2,111.716,71.02309709,92.02848237,87.68246412,112,Clear,No
24-06-2022,Koramangala,Sony World Junction,45662,44.14950659,1.5,100,100,4,141.324,20.05136288,99.14513025,52.26475644,99,Clear,No
24-06-2022,M.G. Road,Trinity Circle,49110,39.41054113,1.5,100,100,3,148.22,32.13739093,78.02592984,69.12175425,116,Clear,No
24-06-2022,M.G. Road,Anil Kumble Circle,41106,27.6358999,1.5,100,100,2,132.212,30.41353226,92.37690151,76.01222833,104,Overcast,No
24-06-2022,Jayanagar,Jayanagar 4th Block,30467,29.35119953,1.5,100,100,1,110.934,37.8747216,71.6455427,85.51207032,104,Clear,No
24-06-2022,Jayanagar,South End Circle,8106,33.41344903,1.219073603,32.49577018,39.48702145,4,66.212,51.89355015,65.18104507,86.11996244,204,Rain,No
24-06-2022,Hebbal,Ballari Road,29276,39.41104484,1.5,100,100,3,108.552,57.50366997,81.9579804,63.78681533,104,Rain,Yes
25-06-2022,Indiranagar,100 Feet Road,36912,35.94961489,1.5,100,100,2,123.824,35.13678321,93.93508555,69.2012291,99,Clear,Yes
25-06-2022,Indiranagar,CMH Road,38935,57.1153541,1.5,100,100,3,127.87,13.79888416,66.10485231,70.97995461,103,Fog,No
25-06-2022,Whitefield,Marathahalli Bridge,20262,45.71777826,1.043484696,63.33274958,100,0,90.524,43.60861123,82.86083864,77.96290065,94,Overcast,No
25-06-2022,Koramangala,Sony World Junction,43171,36.15435907,1.5,100,100,1,136.342,60.43082197,88.15873467,85.00810624,117,Clear,No
25-06-2022,M.G. Road,Trinity Circle,42388,39.73649777,1.5,100,100,0,134.776,51.50716188,84.1174427,95.30524447,99,Clear,Yes
25-06-2022,M.G. Road,Anil Kumble Circle,53948,35.92531392,1.5,100,100,2,157.896,66.92013537,65.15115022,96.28709224,90,Clear,No
25-06-2022,Jayanagar,Jayanagar 4th Block,33379,33.79801656,1.5,100,100,2,116.758,41.44234773,85.4007628,59.52971353,102,Clear,No
25-06-2022,Hebbal,Hebbal Flyover,21782,53.97924253,1.110560663,80.05803589,100,2,93.564,24.8108683,78.7504317,82.67791711,101,Clear,No
25-06-2022,Hebbal,Ballari Road,31933,46.7272118,1.5,100,100,0,113.866,24.4763408,73.6525044,61.42860385,104,Clear,No
26-06-2022,Indiranagar,100 Feet Road,23093,45.63065029,1.12421471,83.09634256,100,1,96.186,23.86230478,75.72765831,74.39167364,95,Clear,No
26-06-2022,Indiranagar,CMH Road,35604,34.99176811,1.5,100,100,0,121.208,41.12383845,89.42213289,98.08388973,96,Overcast,No
26-06-2022,Whitefield,Marathahalli Bridge,15167,24.90070736,1.338845289,59.31093234,75.0931031,1,80.334,20.97966043,97.97003279,75.48400668,90,Fog,No
26-06-2022,Koramangala,Sony World Junction,69874,37.31276336,1.5,100,100,0,189.748,34.51164498,84.95776867,59.61661848,88,Clear,No
26-06-2022,Koramangala,Sarjapur Road,31665,39.83535874,1.5,95.94751192,100,3,113.33,25.26473449,68.56433647,54.26143302,112,Overcast,No
26-06-2022,M.G. Road,Anil Kumble Circle,59219,32.83620162,1.5,100,100,4,168.438,39.30848024,81.08727345,50.95510422,100,Overcast,Yes
26-06-2022,Jayanagar,Jayanagar 4th Block,37180,40.87817564,1.5,100,100,1,124.36,65.02758084,72.95479072,83.38909495,96,Clear,No
26-06-2022,Jayanagar,South End Circle,15539,49.142669,1.023919737,59.73862529,78.0381442,0,81.078,13.73982892,64.79440214,73.56686202,105,Clear,No
26-06-2022,Hebbal,Hebbal Flyover,28223,45.65579444,1.5,87.01664761,100,1,106.446,59.46130412,87.34201268,90.02000106,90,Clear,No
26-06-2022,Hebbal,Ballari Road,31643,34.19383635,1.5,100,100,1,113.286,31.41692994,87.03083409,56.75819049,94,Clear,No
26-06-2022,Yeshwanthpur,Yeshwanthpur Circle,22594,23.92191478,1.299615462,67.56470806,100,0,95.188,41.01713317,83.49721148,97.84993366,102,Clear,No
27-06-2022,Indiranagar,100 Feet Road,37366,28.46577621,1.5,100,100,3,124.732,54.2558687,74.93761045,95.38090524,72,Overcast,No
27-06-2022,Indiranagar,CMH Road,38152,25.07730287,1.5,100,100,1,126.304,13.06808918,61.18471433,90.03411782,94,Fog,No
27-06-2022,Whitefield,Marathahalli Bridge,6975,46.85687309,1.305859296,18.40475448,36.61687411,1,63.95,28.68664053,70.68359109,93.15240217,204,Clear,No
27-06-2022,Koramangala,Sony World Junction,45153,33.49411661,1.5,100,100,1,140.306,36.49967951,70.4546837,68.05817011,100,Clear,No
27-06-2022,Koramangala,Sarjapur Road,60175,20,1.5,100,100,2,170.35,35.89343624,81.30448859,51.03065794,100,Fog,No
27-06-2022,M.G. Road,Trinity Circle,27972,36.88344326,1.5,93.65130792,100,2,105.944,59.39461061,74.36750214,59.5358202,96,Fog,No
27-06-2022,Jayanagar,Jayanagar 4th Block,9254,38.49766914,1.240336952,33.79877688,48.15366054,1,68.508,53.56124593,83.20194637,97.18300129,188,Rain,No
27-06-2022,Jayanagar,South End Circle,26732,29.4210774,1.5,81.04986154,100,3,103.464,37.05951302,71.71768454,61.43095482,104,Overcast,No
28-06-2022,Indiranagar,100 Feet Road,24634,62.89630697,1.373150032,76.88585231,100,2,99.268,41.89543847,77.10322948,53.65698105,97,Clear,No
28-06-2022,Koramangala,Sony World Junction,29850,34.92899878,1.5,96.48464582,100,3,109.7,67.04274032,60.13083701,66.68005896,105,Clear,No
28-06-2022,Koramangala,Sarjapur Road,59596,28.99843505,1.5,100,100,2,169.192,75.45215413,68.21017371,96.56476137,105,Clear,No
28-06-2022,M.G. Road,Trinity Circle,36833,46.34538331,1.5,100,100,0,123.666,11.04361522,77.00265321,79.53226255,93,Rain,No
28-06-2022,M.G. Road,Anil Kumble Circle,47678,49.14745338,1.5,100,100,1,145.356,12.90018723,73.53305081,57.53677417,104,Clear,Yes
28-06-2022,Jayanagar,South End Circle,20684,44.77186306,1.335423457,73.44545548,100,2,91.368,48.2989568,87.15417775,52.6525883,80,Overcast,No
28-06-2022,Hebbal,Hebbal Flyover,42237,51.07935934,1.5,100,100,1,134.474,33.74810114,80.62524221,58.45469785,110,Clear,No
28-06-2022,Hebbal,Ballari Road,22386,44.14060528,1.396172679,77.24286579,100,0,94.772,71.62550867,98.1619904,78.75846709,108,Clear,No
29-06-2022,Indiranagar,100 Feet Road,44583,41.85659011,1.5,100,100,4,139.166,31.30235433,85.73684261,71.62806204,110,Clear,No
29-06-2022,Indiranagar,CMH Road,25795,33.02407039,1.5,83.17368718,100,1,101.59,48.12444912,65.89745745,90.87218932,91,Clear,No
29-06-2022,Whitefield,Marathahalli Bridge,35054,44.59875461,1.5,100,100,4,120.108,18.04665557,74.78209683,68.21613786,86,Clear,No
29-06-2022,Koramangala,Sony World Junction,45998,36.18264899,1.5,100,100,3,141.996,17.46457344,65.64721995,93.73407266,94,Clear,No
29-06-2022,Koramangala,Sarjapur Road,63748,30.7508859,1.5,100,100,0,177.496,20.10628486,90.34963564,57.24607762,93,Clear,Yes
29-06-2022,M.G. Road,Trinity Circle,42886,42.37786756,1.5,100,100,3,135.772,28.88028829,81.95386221,68.00778448,101,Overcast,Yes
29-06-2022,M.G. Road,Anil Kumble Circle,35202,20,1.5,100,100,5,120.404,77.6674428,71.30619857,57.70754733,93,Clear,No
29-06-2022,Jayanagar,Jayanagar 4th Block,32725,24.01275823,1.5,100,100,3,115.45,39.93970822,61.87167403,75.17663129,81,Fog,No
29-06-2022,Hebbal,Hebbal Flyover,31290,39.31332186,1.5,99.98555095,100,4,112.58,74.49224349,70.43705863,91.51478248,93,Clear,No
29-06-2022,Yeshwanthpur,Tumkur Road,17995,60.09701819,1.230762361,51.52340318,92.51195893,1,85.99,60.31805007,96.56061968,82.13113775,105,Clear,No
30-06-2022,Indiranagar,100 Feet Road,24500,53.26128634,1.169269941,84.13032589,100,4,99,79.84210947,65.87863364,86.83645744,87,Clear,No
30-06-2022,Indiranagar,CMH Road,12286,34.74128478,1.207325856,34.32463595,57.72359228,0,74.572,13.42450836,94.94941212,90.35414599,213,Clear,No
30-06-2022,Whitefield,ITPL Main Road,16789,36.719787,1.258670676,47.98978166,83.61912287,1,83.578,57.20545073,92.6508159,84.29077166,103,Overcast,No
30-06-2022,Koramangala,Sony World Junction,65636,39.57398638,1.5,100,100,1,181.272,13.60027108,97.61893452,72.80146518,105,Overcast,No
30-06-2022,Koramangala,Sarjapur Road,42811,40.83050731,1.5,100,100,2,135.622,77.06241638,73.23151281,88.0437026,101,Rain,No
30-06-2022,Electronic City,Hosur Road,17583,41.5159417,1.248241071,65.43113872,90.21828422,0,85.166,73.645593,72.1085866,87.69917051,99,Fog,No
30-06-2022,Electronic City,Silk Board Junction,20655,53.70862089,1.20160018,59.07501045,100,0,91.31,69.64256321,93.63543268,55.2340052,122,Clear,No
30-06-2022,M.G. Road,Anil Kumble Circle,24049,50.61917609,1.152918837,77.7054851,100,3,98.098,11.25674297,73.86329015,76.33856417,93,Clear,No
30-06-2022,Jayanagar,South End Circle,15264,38.77859045,1.086990696,46.92760038,79.9623617,1,80.528,41.99720948,80.31015939,63.35694227,82,Clear,Yes
30-06-2022,Hebbal,Hebbal Flyover,17402,28.81888182,1.047154427,52.52309376,84.62647252,0,84.804,32.82697904,62.88886291,85.17289216,97,Clear,No
30-06-2022,Hebbal,Ballari Road,34346,41.7658042,1.5,100,100,0,118.692,41.06185457,85.28660659,77.72473781,109,Clear,No
01-07-2022,Indiranagar,CMH Road,23806,32.15411169,1.318792561,76.16656716,100,3,97.612,64.16267298,69.71808001,64.04062736,103,Clear,No
01-07-2022,Whitefield,ITPL Main Road,27083,31.89126185,1.5,87.27902826,100,1,104.166,22.66515703,86.70807028,78.99958785,104,Fog,No
01-07-2022,Koramangala,Sony World Junction,25989,38.13935072,1.5,92.4402353,100,1,101.978,29.24068289,96.77432262,71.86100638,120,Windy,No
01-07-2022,Koramangala,Sarjapur Road,15794,43.07547118,1.354044116,46.39442267,77.96182496,1,81.588,69.31094634,93.06269538,95.37410035,86,Clear,No
01-07-2022,Electronic City,Silk Board Junction,14210,39.69461682,1.294190757,51.15440766,66.26863553,1,78.42,54.03429833,62.47276172,54.07630459,205,Clear,No
01-07-2022,M.G. Road,Trinity Circle,28327,32.42899382,1.5,89.52031442,100,2,106.654,57.61385306,69.73860731,81.44337976,91,Overcast,No
01-07-2022,M.G. Road,Anil Kumble Circle,36762,37.34313989,1.5,100,100,2,123.524,18.63129439,70.7726598,97.61377252,108,Clear,No
01-07-2022,Jayanagar,South End Circle,37737,21.1089802,1.5,100,100,2,125.474,40.48332647,95.82508525,97.49538047,107,Overcast,Yes
01-07-2022,Hebbal,Hebbal Flyover,30399,34.3844958,1.5,100,100,3,110.798,64.13160499,72.81405099,58.75553846,104,Windy,No
01-07-2022,Yeshwanthpur,Yeshwanthpur Circle,27846,29.89880615,1.5,84.48008395,100,1,105.692,54.49262976,66.52392025,88.32766852,102,Clear,No
02-07-2022,Indiranagar,CMH Road,39984,38.47410478,1.5,100,100,1,129.968,67.22282265,61.72136733,56.86986905,93,Windy,No
02-07-2022,Whitefield,Marathahalli Bridge,15757,57.46480001,1.12864424,53.74740998,76.39023197,0,81.514,33.28236045,92.1656409,96.21278632,108,Clear,No
02-07-2022,Koramangala,Sony World Junction,62526,27.718351,1.5,100,100,4,175.052,71.05850361,86.31114428,65.52171266,90,Clear,No
02-07-2022,Koramangala,Sarjapur Road,14581,20.30446172,1.067692092,39.48430006,69.79625483,1,79.162,48.85259214,65.85647952,59.78445868,196,Clear,No
02-07-2022,M.G. Road,Trinity Circle,54248,41.68238608,1.5,100,100,1,158.496,13.14694334,97.57241452,65.40054489,117,Overcast,No
02-07-2022,Jayanagar,Jayanagar 4th Block,35471,38.39507768,1.5,100,100,2,120.942,46.6448869,64.89253936,64.66617382,92,Clear,No
02-07-2022,Hebbal,Hebbal Flyover,19606,29.67817584,1.003523603,65.98034843,100,0,89.212,50.1341935,98.47114755,93.02610697,112,Clear,No
02-07-2022,Yeshwanthpur,Tumkur Road,17673,38.6068017,1.247379388,60.16193772,87.99085071,0,85.346,65.78250753,66.99734251,55.72810217,104,Clear,No
03-07-2022,Indiranagar,100 Feet Road,32561,29.8975021,1.5,100,100,6,115.122,40.17977215,96.16881021,81.07836172,113,Rain,No
03-07-2022,Indiranagar,CMH Road,34348,43.43383453,1.5,100,100,1,118.696,16.90704687,64.01866317,63.11339527,92,Clear,No
03-07-2022,Whitefield,Marathahalli Bridge,26646,30.55802697,1.5,92.97578314,100,0,103.292,60.45764427,81.60033409,91.25000145,100,Clear,No
03-07-2022,Whitefield,ITPL Main Road,8876,41.33391905,1.383870894,38.45201044,48.19725241,1,67.752,20.60289232,85.57050248,74.40527959,178,Clear,No
03-07-2022,Koramangala,Sony World Junction,40524,20,1.5,100,100,2,131.048,29.82509389,71.49429483,61.68280231,95,Clear,No
03-07-2022,Koramangala,Sarjapur Road,29615,43.45482284,1.5,100,100,2,109.23,12.22133532,84.24673707,65.57868358,98,Clear,No
03-07-2022,M.G. Road,Anil Kumble Circle,28436,31.26996275,1.5,93.0857413,100,2,106.872,32.03097683,91.5271613,68.63257747,97,Rain,No
03-07-2022,Jayanagar,Jayanagar 4th Block,27091,29.62170932,1.5,85.44316461,100,5,104.182,28.59096381,96.23090311,82.17227605,94,Clear,No
03-07-2022,Jayanagar,South End Circle,25434,32.65689669,1.5,88.95065054,100,3,100.868,74.62937879,80.42301366,64.62940811,96,Clear,No
03-07-2022,Hebbal,Hebbal Flyover,32071,45.8950446,1.5,100,100,1,114.142,67.50529508,68.48804876,85.66427865,89,Clear,No
03-07-2022,Hebbal,Ballari Road,21510,52.40648159,1.326995291,78.52310473,100,4,93.02,65.26481638,77.17863306,56.3647707,86,Overcast,No
03-07-2022,Yeshwanthpur,Yeshwanthpur Circle,15182,39.86350985,1.083682993,59.08846927,77.58350379,1,80.364,58.34759035,84.77832403,91.55977282,111,Rain,No
04-07-2022,Indiranagar,100 Feet Road,12518,31.05526644,1.230653119,37.51501714,59.66611366,2,75.036,19.32263239,85.68655955,90.22207258,213,Overcast,No
04-07-2022,Indiranagar,CMH Road,36945,47.37710696,1.5,100,100,1,123.89,17.54195671,91.3935053,59.91189628,114,Fog,Yes
04-07-2022,Whitefield,Marathahalli Bridge,20748,38.4060695,1.399512162,72.57964465,100,0,91.496,51.90691803,85.66805884,90.82029638,98,Clear,No
04-07-2022,Koramangala,Sarjapur Road,30014,23.08705894,1.5,100,100,1,110.028,36.91226925,96.72690173,77.26836263,95,Clear,No
04-07-2022,M.G. Road,Trinity Circle,28212,42.88017358,1.5,85.47399499,100,4,106.424,11.15751847,64.89741215,58.12952779,108,Clear,No
04-07-2022,M.G. Road,Anil Kumble Circle,32798,25.28810893,1.5,100,100,1,115.596,77.01908406,91.01758519,57.45873572,82,Rain,No
04-07-2022,Jayanagar,Jayanagar 4th Block,20527,47.39290115,1.217152973,77.35347978,99.06870312,0,91.054,15.38147493,78.50833184,85.34660149,102,Clear,No
04-07-2022,Jayanagar,South End Circle,28485,28.93718751,1.5,96.4550648,100,2,106.97,23.96658486,77.9352096,81.92198609,104,Clear,No
04-07-2022,Hebbal,Hebbal Flyover,19872,51.80895539,1.397050189,67.03189307,100,0,89.744,44.7666774,89.49813886,89.141351,88,Clear,No
04-07-2022,Hebbal,Ballari Road,37623,20,1.5,100,100,5,125.246,47.38956334,91.31876287,54.70325245,106,Overcast,No
05-07-2022,Indiranagar,100 Feet Road,39092,40.60021515,1.5,100,100,1,128.184,67.29489915,92.42966816,74.76676735,102,Clear,Yes
05-07-2022,Indiranagar,CMH Road,45766,47.15774756,1.5,100,100,3,141.532,73.75419709,71.03833303,61.21435182,105,Clear,Yes
05-07-2022,Whitefield,Marathahalli Bridge,24290,31.32936405,1.204805298,83.04557927,100,4,98.58,53.58475469,82.02810712,94.93020316,114,Clear,No
05-07-2022,Koramangala,Sony World Junction,49842,46.9508489,1.5,100,100,1,149.684,15.22292463,63.53437814,78.64895857,97,Clear,No
05-07-2022,Koramangala,Sarjapur Road,28573,38.75613877,1.5,100,100,4,107.146,22.34203419,70.08610368,62.24057634,94,Clear,No
05-07-2022,Electronic City,Hosur Road,18037,48.42984341,1.170274096,57.48820424,93.03449219,0,86.074,77.18393601,76.71671544,65.68503629,104,Fog,No
05-07-2022,M.G. Road,Trinity Circle,36404,44.32278355,1.5,100,100,0,122.808,55.10547113,93.97274928,97.65664297,108,Windy,No
05-07-2022,M.G. Road,Anil Kumble Circle,33156,53.81801833,1.5,100,100,1,116.312,46.91318433,91.18963087,62.33634016,97,Fog,No
05-07-2022,Jayanagar,Jayanagar 4th Block,28881,40.36255147,1.5,91.16212396,100,0,107.762,11.62486152,81.94695694,61.21899271,83,Clear,No
05-07-2022,Hebbal,Ballari Road,17435,49.31261371,1.326164846,58.57507005,84.44489932,1,84.87,15.74663086,64.37380829,92.19195734,85,Clear,No
06-07-2022,Indiranagar,CMH Road,44582,34.51600949,1.5,100,100,1,139.164,63.28499335,97.51755759,69.46301487,92,Clear,No
06-07-2022,Whitefield,ITPL Main Road,20351,25.21935858,1.056772105,71.99193394,100,1,90.702,63.23537966,67.34166895,52.06275802,103,Clear,No
06-07-2022,Koramangala,Sony World Junction,61767,30.54170519,1.5,100,100,2,173.534,60.79131696,77.80210076,87.69352266,106,Clear,No
06-07-2022,M.G. Road,Trinity Circle,43652,42.42138923,1.5,100,100,2,137.304,60.44389046,89.00303642,84.14968731,91,Rain,No
06-07-2022,M.G. Road,Anil Kumble Circle,34397,26.29380862,1.5,100,100,4,118.794,69.26477422,73.41658512,90.52437625,112,Clear,No
06-07-2022,Jayanagar,Jayanagar 4th Block,28664,20,1.5,87.88973667,100,2,107.328,72.20590337,60.30699238,88.68422815,99,Clear,No
06-07-2022,Jayanagar,South End Circle,19382,34.24524288,1.126486155,61.46135206,93.22905393,0,88.764,33.95005491,87.05267214,87.07297344,102,Clear,No
07-07-2022,Indiranagar,100 Feet Road,24195,35.97380209,1.344166645,87.98437456,100,3,98.39,43.33779185,87.2246523,93.83263031,109,Clear,No
07-07-2022,Indiranagar,CMH Road,25695,36.76095488,1.5,93.88117362,100,2,101.39,72.57569216,65.96595214,83.11743201,103,Clear,Yes
07-07-2022,Whitefield,ITPL Main Road,16009,45.25649549,1.284287629,53.88985607,82.74472646,1,82.018,79.8420143,78.39174136,85.30961741,109,Clear,No
07-07-2022,Koramangala,Sony World Junction,29798,34.97206927,1.5,100,100,2,109.596,56.03358157,92.86012576,89.62384239,109,Clear,No
07-07-2022,Koramangala,Sarjapur Road,48418,20,1.5,100,100,1,146.836,55.45566768,86.93743606,91.46158464,113,Rain,Yes
07-07-2022,Electronic City,Hosur Road,21311,32.57467885,1.058118941,64.93970604,100,0,92.622,41.43244764,66.06685492,83.89649532,107,Fog,No
07-07-2022,M.G. Road,Trinity Circle,50896,33.18244189,1.5,100,100,1,151.792,38.97935227,96.14896903,59.78078858,108,Clear,No
07-07-2022,Jayanagar,Jayanagar 4th Block,9417,59.99940093,1.325950385,22.90102533,48.2973199,0,68.834,73.22880161,64.39639759,92.15346364,177,Clear,No
07-07-2022,Hebbal,Hebbal Flyover,31291,31.41649068,1.5,95.20266349,100,4,112.582,68.8646283,91.19650314,95.12158246,94,Clear,No
07-07-2022,Hebbal,Ballari Road,23761,51.73169815,1.317094798,81.87610804,100,3,97.522,62.53431704,66.94856413,53.16924481,101,Clear,No
07-07-2022,Yeshwanthpur,Tumkur Road,11807,52.36102873,1.220048479,37.0823064,63.65079261,0,73.614,50.89219289,97.79065064,99.461715,179,Clear,No
08-07-2022,Indiranagar,100 Feet Road,36751,23.26301189,1.5,100,100,5,123.502,19.45335991,81.90038591,59.04865577,96,Clear,No
08-07-2022,Indiranagar,CMH Road,40282,20,1.5,100,100,6,130.564,49.56096008,93.39682573,61.07665028,113,Fog,Yes
08-07-2022,Whitefield,ITPL Main Road,24868,45.72399599,1.381103879,88.19458129,100,3,99.736,12.68215962,71.66877296,95.46687869,98,Clear,No
08-07-2022,Koramangala,Sony World Junction,47430,32.94682355,1.5,100,100,0,144.86,54.21764906,95.16315953,58.91416141,107,Overcast,No
08-07-2022,Koramangala,Sarjapur Road,29668,35.55920661,1.5,98.54305896,100,1,109.336,13.61285281,60.63903315,80.9565935,102,Rain,No
08-07-2022,Electronic City,Hosur Road,23148,45.74175501,1.150059958,77.31514432,100,3,96.296,16.79175274,67.25471041,74.380388,100,Fog,No
08-07-2022,M.G. Road,Trinity Circle,24925,59.12069431,1.334238496,92.60643914,100,1,99.85,10.66383485,84.10903695,91.07842505,104,Fog,No
08-07-2022,M.G. Road,Anil Kumble Circle,46792,44.54043411,1.5,100,100,2,143.584,39.12258976,67.35887043,76.00513213,100,Rain,No
08-07-2022,Jayanagar,Jayanagar 4th Block,14590,36.47111874,1.103178655,45.40886023,69.58375574,0,79.18,73.32223615,68.97707525,84.22255522,182,Clear,No
08-07-2022,Jayanagar,South End Circle,23881,47.96739763,1.37581618,76.52071917,100,1,97.762,16.49217292,84.79909626,67.33821028,104,Windy,No
08-07-2022,Yeshwanthpur,Yeshwanthpur Circle,13084,38.71736527,1.067292847,47.09332187,64.62833204,0,76.168,13.31357522,94.44995852,58.52857766,194,Clear,No
09-07-2022,Indiranagar,100 Feet Road,36030,41.3125792,1.5,100,100,0,122.06,48.3708451,72.59560747,76.20126916,91,Windy,No
09-07-2022,Indiranagar,CMH Road,44850,42.43365231,1.5,100,100,2,139.7,39.46803023,68.65478071,77.12655442,108,Clear,Yes
09-07-2022,Whitefield,Marathahalli Bridge,14445,41.75067266,1.352894141,50.45855153,75.18963309,0,78.89,38.71652114,72.70484842,71.9213306,204,Overcast,No
09-07-2022,Whitefield,ITPL Main Road,18623,52.49087858,1.030392713,53.42919322,89.64620653,0,87.246,39.44693324,66.29616329,92.72628221,102,Clear,No
09-07-2022,Koramangala,Sony World Junction,45604,48.87205268,1.5,100,100,1,141.208,42.93896487,96.90584966,64.8686646,116,Clear,No
09-07-2022,Koramangala,Sarjapur Road,29210,26.44321033,1.5,92.97586654,100,6,108.42,31.00644764,89.64855239,61.43525686,116,Clear,No
